,0
24601,已经用了周，整体不错，无功无过追剧了，要是精细的也差不多还可以，看天气和你干什么，平时还好漂亮有点重，接受没什么别的用这个就可以，但是要是作生产力，差点意思。
24602,慢，系统的件每次都要转很久，这真的太慢了，不知道是我刚买的缘故还是什么原因不错，挺好般，不玩游戏不会太好看，便携键盘的颜我挺喜欢的，客服的态我很喜欢，客服很耐心的解答，用段时间再来追评
24603,不错满足日常需求好看有点差，别是开了后，检测温比较适合上上网，和日常文字办公
24604,入手天，感觉挺漂亮，还好，没啥惊喜！吐槽两点，第，这个颜有些尴尬的地方是，键盘灯亮了之后就看不清字母了！第，开关键的位置很容易按错！可原来用的原因吧，但是开关键和键放在起，确实欠妥！
24605,般，因上网课感觉卡，有些带不起来，不是别好，别容易。有时候占用很。正常办公可以。般可以可以般可以
24606,挺好的，偶会有滋滋的声音感觉看视清晰差了点点般，手冷可以放下面暖和下白，直在纠结买哪个好，也在网上了解了很多关于方面的知识最后看颜值决定的还，男生女生都合适颜值挺好，感觉般般，没有心中期待的那么好，中规中矩吧
24607,真的真的真的真的真的很差，我就看看视频啥的就很烫，我点都不夸张，而且还很吵，真的要谨慎点，要买要准备心准备，挺好的还挺好看的很就是不好，真的不好
24608,买了，十天了，学生党，平时就是用下++，就感觉般叭。有时候写序要等秒才有输入框那个页面，风扇，也还。刚刚还卡住了，鼠标也没有显示，反正就挺般的，如只是学习，简单追个剧还是可以的。
24609,用了几天来进认真客的评价。待时间是比较短的，并且关后第天开发现掉好。难道关状态也耗那么多！发烫，风扇的时候挺响的。我仅仅是用于工作学习，偶看下视频。买的赠鼠标的没有收鼠标？！问客服的，回答也奇葩，下面有截。以下说说优点是不错的，而且彩也非常好。激活安装简单易操作，不需要人指导。挺的，这点倒是挺喜欢。
24610,来说，目前还可以点光较差，就通看看视频比较时尚，学生党比较喜欢还可以，寸比较盈的，发现装不了多少件，自带系统占存比较
24611,首先，自营售后的服务态很好，产品身问题，话不说就支持换货退货，值得称赞。以后还会光顾，希望线上专供型号和线下品质样匹配。那么接下来说说颜值高，硬件上有瑕疵，貌似可是产品系列的问题，去线下商铺比对过型号产品，未发现同样问题。第，风扇声有点，不过也可以接受。主要颜值高，满用-，第，几乎没有风声，满煲剧可达，杠杠的，但是偶有卡现象需重启。希望以后品质更有保障，服务继续保持。加油
24612,子的还可以，对比了、，最后选了这，学用的就是灵越，用了年还的不错给我妹妹用了。的和的差多块，的价比高很多，内存不够可以后续自己加。不错，也很。缺点就是赠送的办公件没办法激活，系人工客服也系不上，的客服都这样吧。就子而言还不错。客服差评
24613,有点噪音
24614,般
24615,充时玩会发
24616,风扇声音较
24617,般般
24618,不太好噪声有点
24619,可以般
24620,慢的很，光卡
24621,内存和标的不样。
24622,呵呵呵呵我也不知道什么这么巧
24623,这量有点问题啊
24624,不建议购买，重装系统不。
24625,不太好般般
24626,极差，还好
24627,客服服务态不好
24628,什么西都没有送。
24629,刚买几天就蓝了，差
24630,充的时候充口吱吱的响
24631,建议还是去实体店购买
24632,才买几天啥就又降价了两百
24633,这价格，不敢恭维般
24634,不像产品那样，赠品鼠标没有给
24635,充直有滋滋的响声
24636,刚买就降价了好多不开心
24637,坏的，退了，就不好评了吧
24638,昨天下单，买了刚收，就降了元！
24639,刚刚收货就降价，我晕
24640,会出现突然白现象
24641,除了不好和有流音别烦都还
24642,非常好，可以烤肉串！
24643,感觉不是很好，视频有点模糊
24644,绿和银无差别
24645,不好
24646,内置相录像没声
24647,天就黑，懒得换
24648,稍慢了些
24649,分辨率低，，
24650,说实话不是太好。
24651,配套配件都没有
24652,开声音太，已经退货
24653,明明说了给我赠送鼠标，结～
24654,口网格断裂，，
24655,比像中差多了
24656,的还好，这个是真的不怎么样
24657,没买天就出毛病，蓝，重启
24658,买几天就降价而且降了百多！！！！？？？？
24659,有的时候有点闪
24660,就是感觉价格多变
24661,用后感觉有点卡
24662,订单上显示是没鼠标的，结没送，给个星吧
24663,比象中的笨重
24664,用就很烫般
24665,商家不给送礼品
24666,无鼠标，般
24667,就不带个鼠标吗？
24668,键盘居然有个坏的，真是中奖了
24669,怎么有时任务栏老卡，强关才
24670,有不满意的，什么没有包
24671,同时弄两个表格有点卡
24672,不太好，感觉有点卡
24673,商品质量有问题，已经申请换货！
24674,经常蓝。有点难受。
24675,表简约干净，赠送了件
24676,充键盘有流声，怎么办
24677,这只是给客服的，说什么都不人
24678,整体还般般，就是有点烫
24679,今天第次开就黑了什么啊啊啊啊
24680,有瑕疵的拿出来销售打折，不地道
24681,没有鼠标的？用起来不方便
24682,长时间使用会出现黑，差
24683,开连接源有流声客服睡意正常
24684,不好，会经常自动关
24685,买了还要自己买包和鼠标！
24686,舞蹈网课个时没用就没了
24687,不好，动不动就要
24688,不是很好有些模糊，反应还可以，
24689,差。方面般般。
24690,价格总在变化，差额太，购买要多看看
24691,连鼠标，包都没有。不咋地。
24692,什么西都不送的？
24693,将就有明显的流声可以
24694,物流还可以，但是商品缺少使用说明书。
24695,客服不管事，真的是服了，怎么有这种。服了
24696,前天买元，第天就降元，这价格波动。。。。
24697,不是别好表有划痕
24698,买就降价，发厉害，还
24699,有点发烫还好说了送鼠标没送
24700,真的是辣鸡，也不知道这些好评怎么出来的
24701,还没开包装就降价几百，这是亏的塌糊涂
24702,说好送鼠标收货确没有鼠标黑!
24703,不好，随便用下就发
24704,显卡弱爆了
24705,极差，没有上次买的好。
24706,般吧，给星
24707,售后服务不
24708,之前买了，买了几天就降价，也不
24709,总是蓝
24710,没有鼠标呀？鼠标还是我买的，都没有
24711,不咋滴，般般
24712,有点差，没会儿就发烫，老烫老烫了
24713,有杂音，不知道是输的问题还是身的问题
24714,不好，开会下面就了
24715,有毛病存在，口不灵
24716,是真的辣鸡，而且不个月就降价元。
24717,买不两月你给我降价？还什么西都不送，靠！
24718,口有个坏的，搞得又要换货，好麻烦！
24719,这款都会出现蓝报错问题，买了都这样
24720,略显厚重，般，鼠标也没送，不开心
24721,子还，但说的鼠标哪？！
24722,只有和充，没有鼠标有没有鼠标垫别的都没有
24723,刚买就降价。申请保价，说我购买的赠送了鼠标没办法保价。
24724,气死我了现在居然降价了块淦!但是还可以
24725,慢有点卡我不知道什么只有多，买个牌子吧！
24726,我的系统什么开就激活了，是有人用过吗？
24727,容易发烫还有啥也不送，只有个
24728,般，不好，声音很
24729,差。。。底部。。。得架起来用。。。
24730,就个光鼠标包啥都没有
24731,属实是差远了，用稍用会儿烫手都
24732,插耳，还是放，耳没声？怎么回事
24733,经常卡住，需要按源键重启才可以。
24734,不好，合上盖不严实，有划痕
24735,不怎么喜欢，买了有点后悔。但是做的是可以。就是包装太随意了，
24736,不是太好过厉害卡顿厉害
24737,放手在前看居然我手提示高温警告
24738,用个都卡！！！起来，风扇翁翁的！
24739,有点不尽人意，都左右，同等价位，的般在都左右，
24740,就只有个光连鼠标都没有公文包什么的也都没有
24741,这是什么情况？？？才几天
24742,后壳居然不是金属的，太掉价了吧，别的都还好
24743,用了几天没有预期的好，有些问题
24744,有点后悔，换了次货。
24745,很差，看个影都很烫。它方面还可以。
24746,会不定时的发，就是问题吧
24747,系统给我弄了个什么希望发货，搞得下单了天都没发货，找客服才发货，
24748,用了个月不就开始卡了也不是很好
24749,挺的不怎么好，用会就很烫
24750,感觉般还在试用连鼠标都没有，建议还是去实体店买！
24751,有滋滋啦啦的声音而且我刚买的第天就降价了
24752,价比般，也死！！！！！
24753,系统不稳定，经常卡，不是很好
24754,般，还蛮贵。送货。
24755,不太好，激活花费了较多时间
24756,不太好，开不个时键盘就开始发
24757,有问题不过没太影响使用不知道以后怎么样
24758,这个要自己买吗？还有就是点填充物都没有！！！
24759,慢，并且不激活使用，
24760,刚买天，第天就黑，还得重置系统才开
24761,请问家买的都有滋滋的流声吗？还有，我的直激活不了？
24762,上连层保护膜都没有，要的亲考虑清楚，
24763,系统只有个分区，不。物流包装有损坏！
24764,不好，重，厚
24765,有吱吱响声
24766,与介绍和承诺不致，没有鼠标和鼠标垫等附件，
24767,字鼠标都没有
24768,突然白了
24769,不，噪音，激活费了牛劲。
24770,差
24771,般
24772,没毛病。双十买的，过天保价期就降价，
24773,都装不了
24774,不
24775,噪音，差
24776,不好，随便下就烫了，风扇声也
24777,鼠标呢
24778,啥都不送真扣
24779,好的
24780,烫是真的烫
24781,键盘都装错了
24782,噪音太
24783,优播放视频，广告结束时直卡卡卡，发烫确实
24784,不，风扇声音
24785,容易发
24786,什么都没有送。就是个裸。比我象的要重点。
24787,帮人代买，据说没等用就已经很烫了，不知道没了解，这点就足够不满意了
24788,只有个裸
24789,还可以不
24790,慢才买今天键盘失灵，光线还调不好
24791,没件，光充个没几分钟就滋滋滋的响！
24792,鼠标都没有，就和源端口，什么都没有
24793,有流声，比较。反应较慢，风扇时有时声音很
24794,付款时显示的有赠送鼠标，结赠送的鼠标也没看在哪，问的客服也是子客服，就没个准确的回答。
24795,真的差，看会就会觉得头晕用从来没这种感觉
24796,充都是装来的，连包装都没有，。还凑合。
24797,买的是赠送鼠标的。货后发现没有，跟客服系人家说是送了就没有了！你送了你不早说
24798,评价般是因价格问题！就因是套装，刚买天就降价块钱，还不给价格保护，只够申请退货。
24799,还吧，就是这种贵重物品寄的时候里面都没点西填充下，万摔坏了怎么办
24800,才用多久，怎么就开始卡了真的不好还挺好
24801,才几天差价格就@晕
24802,不好，温下子就上去了，不好
24803,非常差般般般
24804,刚买了天卖了发现我设计配置不够
24805,还吧内存不太而且也半
24806,有流声，风扇声音
24807,容易发，不好，需要假装个人隔
24808,般般般不好般没有
24809,价格起伏不定不说，系统随时出问题，时间都浪费在修复系统上了，烦死了，怎个悔字了得
24810,会有流声
24811,靠近键盘位置亏听明显流声，随着鼠标键盘操作发生变化。不知道这个是不是通病？
24812,还，有点发，功不佳。彩有点差
24813,挺满意但是看实物以后发现与广告中的荷绿全不符不知道是发错货了还是
24814,没得鼠标没包盘还得自己分。难受
24815,般吧，半个月死次。客服说恢复系统，还蓝，
24816,可以般有杂音可以好看
24817,当天，不用交定金也是的价格，瞬间有种被耍弄的感觉。
24818,般较差般般般
24819,待时间失望了！和介绍不样！没有-时
24820,看着还，就是充池太了，没充多久太烫了
24821,会趟的不，键盘都很不知是不是发的问题，卡顿
24822,还可以好看不太唯难受的刚买就降价！！！！
24823,下单是选有鼠标赠送的，来货没有，好像是在做游戏，客服送了，如没有赠品了可以标注呀
24824,刚刚买天出现白啥意思，官网需要给我解释下。
24825,键老没反应晰好好差
24826,还是挺不错的，使用过中出了些问题很满意，真心没话说
24827,不好质感般，中间白是塑料的还好
24828,连鼠标，包都没有，拿回来就个光板板和充
24829,不咋样不更不好般般有点厚没有
24830,差，用了个时，背面烫手
24831,点烫，不知道是好还是差鼠标会转圈圈
24832,购买天后，在系统自动更后，易黑，易白，卡
24833,不较差我很喜欢般般第次送来有划痕
24834,个人感觉不好，开挺慢的，在家连看影有时会卡
24835,般般差般般差
24836,卡，刚买没会这么卡，卡键盘鼠标都用不了，不知道该说啥了有点不值
24837,买回来直温高，将就用了个多月这几天温频繁报警
24838,没有激活，客服要求卸载，然后要激活也没有密钥，很般
24839,这换了次，第次部做工不好，第次送来的时滋滋响，最后退货了
24840,买了周了，收货没有赠送鼠标，咨询后说的是主与赠品鼠标分开发货，周了还没有收鼠标，是那样啊，不赠送就不要写赠送鼠标
24841,般买西都不会来评价的，但这次必须来。发货很，但发过来看，发现明显是别人的退款货，包装没有产品的标签，没有保修的服务码。断要求换货～
24842,刚开始还连上网现在用了个月每次连自家的都费劲！咱也不知道咱回事？？？？问了也白问
24843,我在做题，就低头摸了下手然后就重启了莫名妙
24844,包装有点简陋，填充物少，试用了下，不好，声音很
24845,般，不太好，总之+的子就这样吧
24846,宣传片的绿我是看不出来，客服说是淡淡的绿。呵呵好吧，我退货吧呵呵
24847,没啥感受去实体店就别在这买了，零赠送连个包都没有，就个线个
24848,开秒左右有点慢，响应也迟缓，孩子上网课凑合用吧
24849,收，以会送些配件，包没有也就算了，贴膜都不送个
24850,然还是的祖传。经常占用很低，但是风扇转的声音很
24851,激活不了
24852,不好，目前只发现这个，以后有问题再来追加，还有就是秒杀时下单后，第天就降价了元，第天又恢复原价，天后又是秒杀价，后面又是降价后的价格，虽然钱不多，但还是申请了价格保护，被告知不符合价格保护的规则
24853,比较差很不错还可以般般很漂亮适合女生
24854,感觉有点慢还用了下午也不是很烫，应该是我还没下载什么西吧，，，，有的件打开反应有点慢
24855,不错，感觉不怎么好，玩了没多久就好烫，它西我也不怎么懂
24856,就子，什么都没有，不是说不花钱买，好歹基的配齐了
24857,可以般般般才买几天就降价
24858,白板个～～～～？？？
24859,容易发，噪音，容易卡，待时间短，不知道家的是不是这样的
24860,装的系统都不分区，鼠标还不起发货，需要收后天再发货，不好
24861,买了个多月，用的较少，居然有点卡，而且没玩游戏，只是下文件
24862,通办公还表也不错就是绿跟银差不多最接受不了的有时有滋滋响声打话给售后说是没问题唉
24863,感觉不是很好键盘用起来有点松松的感觉，但是整体还是可以的
24864,差般差般慢只学生用用
24865,慢，还，总是掉网，最客气的是客服不会你的问题，让我不喜欢这个牌子了
24866,触摸板用不了，不知道什么原因，也找不对应的驱动下载，买了就认了只是。
24867,价下手送货飞然而拆开包装就发现和键盘有问题？没开没动任何西，已申请退货
24868,池不蓄，换了货刚收，收后打开还是没，希望充满后不要再失望了！不过，售后服务还是挺好的
24869,超级不好，开声音很，充满只用时还不错还不错充的源发烫严重
24870,买的时候客服就会回答问题，买回来了问些问题，那些自动回复就是说在忙在忙，稍后才回复，根就没人，挺好的就是没人会管售后服务
24871,买回来第十天就死，开始以是问题没有及时系退货，天后远技术支持诊断硬盘有问题，可是已经过了退换期，闹心
24872,产品先不说这家店的售后是真的差，自己产品的信息自己不清楚，推来推去，解答不了问题
24873,这个不值这个价格，清晰低，噪音，买回来第天就死
24874,今天拿上的，用了个优盘，左边接口只读个优盘，来换的，就是不爽
24875,看视频画质有点，不知道是不是我用网页看，而不是件看的原因呢
24876,很般，会就的不旁边的塑料白框和键盘很有违和感可是因不好，玩游戏玩会就不是开始那么流畅挺
24877,用了个多月，开明显慢了好多比较差，会就烫的不还
24878,会跳，不知道什么原因，明天系下售后，会儿上视频晒晒，问题不，刷率最高。双跳，好难受呀。。。
24879,还可以，不过真的不太好，而且就个盘，这么多的硬盘，不分区。
24880,实在是有点不敢恭维，打开两分钟就烫的不，而且噪音也很还！
24881,里面有杂音，不知道是流声还是风扇声音，用了几天死了几次，买了第天就降了价。
24882,还，也不重。就是风扇太响了，好闹心的响！就感觉整体很般了。
24883,包装捡漏破损，客服咨询回答不位，朋友建议上买，说包装好，配件多的，结没注意看了，不找麻烦
24884,是否可以，刚收还不好说，光个，啥都没有个，着实不咋滴
24885,颜值高，续航不。买回来也没注意检查，开键有个点掉漆而且还是歪的，不平，不开心。
24886,工作量点就会发的厉害，下载西还是得浏览上下载，自带的商城里面都是低版的件而且还更不了。
24887,有些偏重，斤多，有点笨重刚买周不，就出现黑或白状态，打不开
24888,不好，有点刺眼。有几款这个价格要好多了。买了有点后悔呢不好，有点刺眼。有几款这个价格要好多了。买了有点后悔呢
24889,当初买来没注意看好，请以后要买的亲们注意看看，别像我样，现在退都退不了
24890,系统无法关闭掀盖自动开的功，反复设置无，怀疑硬件部分有问题，已经申请换货
24891,太了，太了，实在是太了目前还可以还吧挺好看的
24892,刚买不周，这个型号就降了，真是够了，而且这款的绿看不出来是哪儿绿。。。。。
24893,般都清晰高好键盘有个按钮是歪的，问客服说不管售后还可以自营竟然没有售后服务
24894,精致，较好。但键盘过，系统易自动重启，口噪音。
24895,还可以吧，就是那里觉得不怎么好看，键盘右边没有那个数字键盘，不方便
24896,还吧，只是不怎么好！第次用的子，不知道是不是都这样。
24897,有划痕！月日跟客服说的，说好了给补偿，日，还没有系我！问了也没用！这服务态也是醉了！要不是嫌麻烦肯定要退货的！
24898,收，还可以，配件就个充，比象中厚点，价格么刚买两天，今天就发现降价百有点不爽；就是看中才买的，上午就配送站，而且配送站只有，我下班的时候才收，话催了很多次，员直接丢前了，也没系我，就是看送货才买，次非常不愉的体验
24899,比较巧，要有个配套的包包更好啦！实测池续航不两时，池还不便自己更换！
24900,还可以，毕竟是真的不咋的，连键盘也发还可以，挺好看的
24901,别喜欢，但是有点而不实，发厉害因便宜所以好多配件没有都是自己单独买的，听筒容易有脏污
24902,此次购买体验比较差，听语音有杂音，文字输入卡顿，还有次无法开。挺不满意的。
24903,包装有点简陋买了服务也没有送鼠标体验略差它还可很很。还有虽然买的绿但是不太明显感觉应该还是选银比较合。
24904,差好看慢挺让人失望壳有擦不掉的脏西。有点卡
24905,裸，只有和个充不送鼠标和垫子背包也没有多块钱，系统还出个毛病设计比较美
24906,用不了会就很，噪声很般，比不上同价的还较
24907,超级差，开分钟不就好会发出好声音，只是有个都好烫，问题目前没有发现
24908,刚用没几天，出现过次白，而且好几次卡顿，鼠标直闪烁，还可以，。
24909,感觉这个价格贵了不是别好不打游戏就的很的还好不适合学生党
24910,没有像中的好，声音，开几分钟就可了，不好，买后悔了，不知道这些好评都是哪来的，
24911,开配置还是挺慢的算是清晰般，靠近那块有些烫厚重
24912,好还不错说好预装正版件，结预装的是试用版，打话两次解决不了，中个客服姐竟然搞不清楚送正版件这是怎么回事，打话客服发来邮件有堆信息要填，窝火。
24913,差买了没多久就降价了，还不给保价，用来办公开发的池不是很耐用，还接受
24914,时，声音有点响，降价（两天降了元），早知道在花个几百元，换个牌子买好点了！
24915,感觉还可以，用了段时间，刚开始容易卡顿，死，款裸，刚买就降价，气有点差，不过客服态很好
24916,般可以可以好看可以就是超级容易开黑！！！！因这点给差评，没疑问，真的不好用！！！
24917,般，比较慢，跑万，最主要的是没有网口转换头，现在只连无线。除了物流比较，别的般。
24918,时候声音有点，容易，还有买的时候忘了，贵了，有点不开心
24919,分区只有盘，不符合正常需求；有点差；起来还是嗡嗡嗡响；确实挺的。
24920,用了周，死了两次，打话客服说件有冲突，也没说出哪里有冲突，再试试吧。还有颜也对不上号
24921,买的浅绿，但是拿回来看就跟银没区别，浅绿的要比银的贵元，但是根看不出来，还挺失望的，因是看颜才选的这款
24922,看配置的话办公应该没有问题，实际情况是有些顿卡。非常般。般。总体来说分价分货吧。
24923,开，也不错！有声音，不是很好有手感说的送鼠标，结没有，
24924,差差英雄盟都打不了看个把时视频还给我卡上了不好看还已经申请退款
24925,沃德玛雅因看中了颜值买的结用的第天就出现了死卡的现象，不知道是不是气不好
24926,还，但是内存+的风扇声音很很，稍点的序风扇就起飞了的感觉，很不好
24927,刚手，看着还可以，还没用，就是个充，包鼠标都没有，这点不开心
24928,波折第两天触控板就没反应第手像手几个角都被磕过现在换了第差不多用了个把月了目前没问题
24929,差无比，风扇直呼个不停，晚上吵死个人，般，近看有颗粒感还，代挺好全塑料的居然还那么重
24930,还可以吧，用起来挺好，就是什么西都不送，纯裸，建议别买自营的。去专卖店买还送包呢，个价钱，自营真的坑，有点后悔。
24931,非常差，键盘发烫，风扇的声音巨响整体简洁方般，刚买的开秒多整体价比很般
24932,还般比较差，容易发好看有点重客服挺有耐心，但总是要你找售后
24933,差，声音还很蓄力也是，两个时左右就没了有点慢有点不推荐购买
24934,般，保不心点链接就会卡住，使用不满意般般般满意
24935,还不是很清楚目前挺好不知道以后会咋样好看很什么都不送凑合
24936,般般偏低还好好像不止发邮政就算了，放着道不走绕远路又是什么操作
24937,感觉就那样，跟原来的旧比起来，除了开点，它没太感觉，没惊喜，凑合用吧！
24938,挺，身身按下都够凹下去，不是金属材质的，客服说是复合材料，感觉就是塑料的，没激活不知道好不好用，下单前定要慎重，最好买个退换无忧，没有险费送
24939,安装件太难自带的里没有需要自己下载量件只启动了盘反应比较慢还可，声音比较
24940,和服务还是很好的，不，没啥，扇转的飞，的发烫，它毛病也不少
24941,很满意，激活还是有点懵，不知道底有没有激活成功，有点受罪，买了个架子每次用的时候把它撑起来，感觉孔设计的有点不合。
24942,不是很好吧，送货蛮的，感觉太重了，而且刚买两天就有点卡啊，不是很好，鼠标是过了天的
24943,不个月不就灰了差还可以高灰了，无法正常开，如下
24944,感觉般，网直跟不上，公共网络-人，就已经无法下载西，基以下，让人崩溃
24945,不知道什么，用来几天就白，而且充越充越少，寄回去换货也不给换，就整了下就寄回来了，接下来几天希望用起来不会出现问题，不然换货的时间都过了，这不是次愉的购物
24946,说实话这款子噪音有点，风扇不好，键盘后盖发，适配用会就发烫，是否可以调换？？，待商家回复
24947,开慢，还，就是昨天刚买的，今天就看了它又有活动，降价，很生气，客服还直说没有降价，那不就是降价了吗，早知道我就不先买了，真的是！
24948,刚买回来里面什么应用都没有，都是需要自己下载。这个还接受，就是用起来有些卡，下载应用的时候还有响声
24949,刚收就看些瑕疵，盖子对不齐，两边缝隙差太多边边缝隙差别太多有瑕疵，盖子对不齐，稍可以接受刚注册，风扇呼呼响，有点烫
24950,首先，长得不是别漂亮，次，不。，没会就很烫了的第感觉还
24951,刚开就飙升的温，，序都没装几个。第次使用，不知道它有这个缺点。
24952,金属壳还，打开后面板是廉价塑料喷金属漆，加上按上去体验很差的黑的塑料，框也是黑塑料，全不搭配。土味的设计。暂时还不错，毕竟配置还。带全的低配，应该是很好的才对，结底板得发烫，估计用不了几年。总体:建议系列
24953,温直显示以上，键盘都烫了。键盘面是毛面的。也不舒服。感觉买了水货！我知道这的状态该是什么样的？
24954,没有象中，重量也不，鼠标也没有配，还要自己额配，来退换的，结系统显示激活不退了，所以希望家要注意。
24955,西般，不值这个价格。看着挺好的，颜值够用。流畅般，第次开别慢，噪音很。
24956,反正开挺的还，但是发那种表情符号会很糊很糊，用网盘看视频清晰也差的要死但是在爱奇艺上面看还。挺好的非常非常非常弱的绿光，绿的要比银的贵但也还还我就知道什么而再再而的降价，这个价保好像只有七天，我买的第概天的时候降价了，我以只是降那回，结总是降，买的朋友还是多察几天价格吧，别买贵了
24957,以可以可以可以无法激活，按照操作流走但是最后选项只有试用天或者购买的选项，没有激活永久使用的选项，找客服给了售后话但是打不通，再来系客服时就不会再给回复了，找不人解决问题，它方面都挺好，但是售后服务不
24958,慢，没有瑞龙版呢还清晰不太好上面呈塑料感，感觉低端，不建议入白挺清的没啥，不建议购买
24959,差，背面真。适配是烫的手都拿不住。比象中厚。塑料件痕迹太重。还可以。还可以。可是苹用过了，差距还是很。心里落差了点。
24960,用着挺好的。但是直刺啦刺啦的响，找技术设置过了，基没啥改善！响的我都砸了，烦死了！
24961,体验了几天，感觉好可以接受吧，没有预期的那么好，卡顿也比较厉害；系客服说是件问题，硬件没问题，我也不懂这些专业知识，凭体验的感受来说吧
24962,可以，但是很容易发，我什么页面都没开温就已经达就十多。用写论文，时常鼠标不受控制，乱动！
24963,差！差！差！解压、下载个文件，风扇响不停，键盘的不，用支架架起来也是。还没我年的老好。还可以好评给物流，给哥
24964,还，淡淡的绿，也不是别，开不两个时，就装了下常用件而已，挺的，声音有点，般吧，下载个狗下了十几分钟还没好，没时间关掉没下了，还没解锁，用后再来追评
24965,不太好，用了多分钟就超级烫，然后风扇就超级响。别的倒是没有发现什么问题，客服态挺挺好的，问什么问题也及时解答。在刚开始安装的时候感觉有点慢，难安装。
24966,还显示很清晰不好，不是般的烫，买来在公司谢谢序的，件都还没开就装了点家用件就烫的不得了，很烫夏天放腿上受不了，换了个后还是样，已申请退货了不错很，但也不影响，
24967,慢没有什么点的风扇声音的要命，而且只要放腿上都感觉死般般除了广告是的，就往常样
24968,般般，还，就是亮不会挑，的声音好，，不呀，自带件系统有点不好
24969,怎么说呢，刚开始的售后服务挺好的，自从过了退换期后，服务真的是直线下降，不说了！拿手用了不超过次然后有个键时不时失灵，嗯真好时好时差，有时声音贼般还偏厚偏重
24970,感觉有点坑，才买回来两天降了百，现在降又降了百，在个月内降幅太了，有点接受不了般般不怎么样看的过去还可以可以接受最不满意就是降的太
24971,差还，挺的没有什么，阉割的厉害有点下，买寸差多还凑合，用卡，太卡了，不然以买了好久的呢
24972,用了没多久就开始卡了，还不个月，还死了下面占了很块地方。般不好看，看起来像磨砂的，没光泽也挺重的暂时没挖掘
24973,子都不错，第次开还可以。第次使用出现闪退，跳，直不受控制胡乱切换画面。最后强制关才关了的。不知是质量问题还是子有损害，请商家解释原因。极的影响了体验感。
24974,不是很好，尤是看视剧时会很烫就量使用情况来看，不是很耐用，连续看视个多时就会没使用才个月，就会卡不打游戏，只是上课用。不是很，浏览加载起来有时会很慢。
24975,总体来说目前还可以，唯心烦的是刚收的上面有块黄的斑，用棉花球擦也没有用，但是因网了不退了，还有就是关于页面上送包送卡这些活动最好事先截存着，不然讲不清楚。我是月买的，客服说月跟月号以后都有活动，就号这天没有，悲催了！还有就是真不，我从年就直用的的，换了几个都是样的毛病，对于这个问题官方好像也没有要改进的意思，不过除了这个问题，的产品还是可以信耐的，关于商平售后这块还是有待改进
24976,高清般我用了不十分钟就开始发烫，而且声音很斤多，我提着不还可以，我买银的手的西就个和充，鼠标和手提包都没有，包装捡漏，实话实说，我感觉我买了个手货
24977,刚拿回来的时候，还好，就是有点的流声，第天就突然进不去了，输入密码之后直在转圈，问了客服，也不，讲真有点失望，看评论的时候别人说我还不相信，但没这次轮自己了
24978,还可以较差挺好看键盘直有流麦的声音滋滋响，而且声音越来越！售后挺好，几次也没有解决，说等疫情结束可送维修站检测，但不全解决。买的就有问题，还不彻底解决，失望！！
24979,可以的，毕竟是高看上去感觉不错的通病都是不键盘有划痕，划痕用手摸都是个坑了，质检是怎么通过的，触摸上也有摊痕迹擦不掉的还是蛮的
24980,刚买来用了两天，上网学习，看个视频，查个文献都报警，温过高？？？刚刚开就还报警？？得买个了，不然还得手动风扇吹对于来说我觉得这样非常不好！差就还可以，真的是醉了
24981,般不知道是不是我家网不好还不错满意用会就会响不知道是什么，没有看视频，没有玩游戏，客服说正常？这正常吗？不知道要怎么解决。用会儿就会发，不知道要是以后应用多了要怎么办不错，算得上好看了
24982,怎么说呢，我搞不定，系客服以后让我去系售后，搞了两天好像还是没激活好，后面老帮我装了个结点不了了，开挺的，也不是很重，就是搞不定这些好烦的，卸载了也还是不如视频样
24983,还吧，般般。真的不太好，用了没两天出现了白现象。别烫，不太。制造工艺比较粗糙，总的来说还可以。与下边框有缝隙。适中哎呀，这个主要是这半个月的时间内出现了很多毛病。这毛病，那毛病的！
24984,还比较，实话挺好看有点厚说实话，这个什么都不送，有点坑，纯正的裸，就个，包，鼠标垫，鼠标键盘垫都没有，尴尬，刚刚用两天，后面再说吧
24985,还可以，玩游戏就会发，只办公哦！感觉有点，下面还有部分是没有的，感觉有点低端啊！感觉买亏了没觉得有，办公都的不，买的这么垃圾，再也不会买了。比较，但是很重，我也是醉了
24986,还可以值不是很正还可以最高可达还可以还可以和我工作用的办公件有冲突，音乐在后，件捷键都有冲突，键好几个都有冲突，整体还好，再用，可只是我不知怎么设置
24987,这个配置，还过得去。但是确实是个问题，还没装什么序，也没开啥应用，就的有点烫手，风扇吹的呜呜响，噪声也有点。
24988,刚开始用还挺好的，这才用了个半月就开始卡开了，同时打开个文档就卡的不。还可以吧别差，的真的是服了挺好看，适合女生用比较了别不好，所以声音别，而且我买回来个月又突然降价了元！
24989,平时不错，但是打游戏会卡，卡帧，非常难受，体验超级差清晰，但是设置很不智极差，打游戏时会很，很卡不错，
24990,用感受，开还是比较的，实话说般办公基可以，但是要玩游戏或者比较专业的设计等件就别用了，太差，还有就是打开些件，内部的声音就很，也可认噪音。总之这个价格的子是有些差。
24991,基上池用会就很，也不太好刚开始很，没过几天就很卡还可以般很重了，不
24992,启动后内存剩余，只有个盘符还，不是很，不是很重，样还，好不好用，质量好不好，需要用段时间才知道
